playerId,firstName,lastName,teamId,pos,points,totReb,assists,steals,blocks,turnovers,fantasyPoints
1775,Gabe,Vincent,20,NA,2.2,0.6,0.0,0.0,0.0,0.2,2.7199999999999998
1780,Jimmer,Fredette,11,NA,3.8,1.4,0.2,0.2,0.0,1.0,5.18
1507,Scott,Machado,13,PG,2.8,0.2,1.4,0.6,0.0,0.2,6.14
1816,Julian,Washburn,19,NA,3.4,2.0,0.2,0.2,0.0,0.2,6.3
1825,Dairis,Bertans,23,NA,4.2,0.8,1.2,0.2,0.0,0.0,7.36
1388,Billy,Garrett,24,NA,6.2,2.6,1.0,0.2,0.0,0.6,10.620000000000001
1845,Nickeil,Alexander-Walker,23,PG,18.8,5.6,3.0,0.8,1.2,2.4,31.620000000000005
1846,RJ,Barrett,24,SG,15.8,4.0,1.6,1.0,0.6,2.2,24.0
1847,Darius,Bazley,25,SF,18.0,6.2,1.4,0.2,0.2,2.4,25.939999999999998
1848,Goga,Bitadze,15,NA,4.8,4.0,0.6,0.2,1.4,0.6,13.1
1849,Bol,Bol,9,NA,1.6,0.4,0.0,0.0,0.2,0.2,2.28
1851,Jarrell,Brantley,40,NA,2.0,0.8,0.4,0.0,0.2,0.4,3.56
1853,Brandon,Clarke,19,NA,6.0,6.0,1.8,0.8,0.8,0.4,18.700000000000003
1854,Nicolas,Claxton,4,NA,3.6,5.4,1.4,1.0,0.8,0.6,15.18
1855,Jarrett,Culver,22,NA,1.2,0.6,0.8,0.0,0.0,0.2,2.92
1856,Sekou,Doumbouya,10,NA,3.8,1.0,0.8,1.0,0.6,1.2,8.2
1857,Carsen,Edwards,2,NA,0.4,0.2,0.0,0.0,0.0,0.2,0.44
1858,Bruno,Fernando,1,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,Daniel,Gafford,41,NA,11.6,6.0,0.2,0.6,2.0,0.8,23.499999999999996
1860,Darius,Garland,7,NA,20.5,2.75,8.0,1.25,0.5,2.25,37.05
1861,Kyle,Guy,30,NA,0.8,0.2,0.0,0.0,0.0,0.2,0.8400000000000001
1862,Rui,Hachimura,41,SF,10.0,5.0,1.0,1.0,0.0,1.8,17.7
1864,Jaxson,Hayes,23,NA,5.4,4.6,0.2,0.6,0.4,0.6,12.620000000000001
1866,Tyler,Herro,20,NA,7.0,3.25,4.0,1.0,0.25,1.25,18.15
1867,Talen,Horton-Tucker,17,NA,13.4,3.8,3.2,1.4,0.0,1.2,24.360000000000003
1868,De'Andre,Hunter,1,SF,18.0,3.0,2.8,1.0,0.6,0.8,28.2
1869,Justin,James,30,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,Ty,Jerome,25,NA,10.6,2.6,3.4,0.6,0.0,2.2,17.82
1871,Cameron,Johnson,28,NA,10.8,3.0,2.2,0.2,0.0,1.0,17.099999999999998
1872,Keldon,Johnson,31,PF,11.6,5.2,0.8,0.6,0.0,1.2,19.04
1873,Mfiondu,Kabengele,7,NA,0.4,0.8,0.2,0.2,0.0,0.2,1.86
1874,Romeo,Langford,2,NA,1.8,2.8,1.2,0.4,0.0,0.4,7.359999999999999
1875,Nassir,Little,29,NA,2.2,4.0,1.0,0.2,0.2,0.0,9.3
1877,Terance,Mann,16,NA,7.2,3.8,1.6,0.6,0.0,0.8,14.559999999999999
1879,Cody,Martin,5,NA,4.2,4.4,3.2,0.8,0.2,1.4,14.88
